season_,sixcode,stock_area,strata,SVSPP,COMNAME
spring,ocpout,unit,1250,193,OCEAN POUT
spring,ocpout,unit,1260,193,OCEAN POUT
spring,ocpout,unit,1730,193,OCEAN POUT
spring,ocpout,unit,1740,193,OCEAN POUT
spring,ocpout,unit,1750,193,OCEAN POUT
spring,ocpout,unit,1760,193,OCEAN POUT
winter,ocpout,unit,1010,193,OCEAN POUT
winter,ocpout,unit,1020,193,OCEAN POUT
winter,ocpout,unit,1030,193,OCEAN POUT
winter,ocpout,unit,1050,193,OCEAN POUT
winter,ocpout,unit,1060,193,OCEAN POUT
winter,ocpout,unit,1070,193,OCEAN POUT
winter,ocpout,unit,1090,193,OCEAN POUT
winter,ocpout,unit,1100,193,OCEAN POUT
winter,ocpout,unit,1110,193,OCEAN POUT
winter,ocpout,unit,1130,193,OCEAN POUT
winter,ocpout,unit,1140,193,OCEAN POUT
winter,ocpout,unit,1730,193,OCEAN POUT
winter,ocpout,unit,1740,193,OCEAN POUT
winter,ocpout,unit,1750,193,OCEAN POUT
fall,offhak,unit,1030,69,OFFSHORE HAKE
fall,offhak,unit,1040,69,OFFSHORE HAKE
fall,offhak,unit,1070,69,OFFSHORE HAKE
fall,offhak,unit,1080,69,OFFSHORE HAKE
fall,offhak,unit,1110,69,OFFSHORE HAKE
fall,offhak,unit,1120,69,OFFSHORE HAKE
fall,offhak,unit,1140,69,OFFSHORE HAKE
fall,offhak,unit,1150,69,OFFSHORE HAKE
fall,offhak,unit,1170,69,OFFSHORE HAKE
fall,offhak,unit,1180,69,OFFSHORE HAKE
fall,offhak,unit,1630,69,OFFSHORE HAKE
fall,offhak,unit,1640,69,OFFSHORE HAKE
fall,offhak,unit,1670,69,OFFSHORE HAKE
fall,offhak,unit,1680,69,OFFSHORE HAKE
fall,offhak,unit,1710,69,OFFSHORE HAKE
fall,offhak,unit,1720,69,OFFSHORE HAKE
fall,offhak,unit,1750,69,OFFSHORE HAKE
fall,offhak,unit,1760,69,OFFSHORE HAKE
spring,offhak,unit,1030,69,OFFSHORE HAKE
spring,offhak,unit,1040,69,OFFSHORE HAKE
spring,offhak,unit,1070,69,OFFSHORE HAKE
spring,offhak,unit,1080,69,OFFSHORE HAKE
spring,offhak,unit,1110,69,OFFSHORE HAKE
spring,offhak,unit,1120,69,OFFSHORE HAKE
spring,offhak,unit,1140,69,OFFSHORE HAKE
spring,offhak,unit,1150,69,OFFSHORE HAKE
spring,offhak,unit,1170,69,OFFSHORE HAKE
spring,offhak,unit,1180,69,OFFSHORE HAKE
spring,offhak,unit,1630,69,OFFSHORE HAKE
spring,offhak,unit,1640,69,OFFSHORE HAKE
spring,offhak,unit,1670,69,OFFSHORE HAKE
spring,offhak,unit,1680,69,OFFSHORE HAKE
spring,offhak,unit,1710,69,OFFSHORE HAKE
spring,offhak,unit,1720,69,OFFSHORE HAKE
spring,offhak,unit,1750,69,OFFSHORE HAKE
spring,offhak,unit,1760,69,OFFSHORE HAKE
fall,polloc,unit,1130,75,POLLOCK
fall,polloc,unit,1130,75,POLLOCK
fall,polloc,unit,1140,75,POLLOCK
fall,polloc,unit,1140,75,POLLOCK
fall,polloc,unit,1150,75,POLLOCK
fall,polloc,unit,1150,75,POLLOCK
fall,polloc,unit,1160,75,POLLOCK
fall,polloc,unit,1160,75,POLLOCK
fall,polloc,unit,1170,75,POLLOCK
fall,polloc,unit,1170,75,POLLOCK
fall,polloc,unit,1180,75,POLLOCK
fall,polloc,unit,1180,75,POLLOCK
fall,polloc,unit,1190,75,POLLOCK
fall,polloc,unit,1190,75,POLLOCK
fall,polloc,unit,1200,75,POLLOCK
fall,polloc,unit,1200,75,POLLOCK
fall,polloc,unit,1210,75,POLLOCK
fall,polloc,unit,1210,75,POLLOCK
fall,polloc,unit,1220,75,POLLOCK
fall,polloc,unit,1220,75,POLLOCK
fall,polloc,unit,1230,75,POLLOCK
fall,polloc,unit,1230,75,POLLOCK
fall,polloc,unit,1240,75,POLLOCK
fall,polloc,unit,1240,75,POLLOCK
fall,polloc,unit,1250,75,POLLOCK
fall,polloc,unit,1250,75,POLLOCK
fall,polloc,unit,1260,75,POLLOCK
fall,polloc,unit,1260,75,POLLOCK
fall,polloc,unit,1270,75,POLLOCK
fall,polloc,unit,1270,75,POLLOCK
fall,polloc,unit,1280,75,POLLOCK
fall,polloc,unit,1280,75,POLLOCK
fall,polloc,unit,1290,75,POLLOCK
fall,polloc,unit,1290,75,POLLOCK
fall,polloc,unit,1300,75,POLLOCK
fall,polloc,unit,1300,75,POLLOCK
fall,polloc,unit,1360,75,POLLOCK
fall,polloc,unit,1360,75,POLLOCK
fall,polloc,unit,1370,75,POLLOCK
fall,polloc,unit,1370,75,POLLOCK
fall,polloc,unit,1380,75,POLLOCK
fall,polloc,unit,1380,75,POLLOCK
fall,polloc,unit,1390,75,POLLOCK
fall,polloc,unit,1390,75,POLLOCK
fall,polloc,unit,1400,75,POLLOCK
fall,polloc,unit,1400,75,POLLOCK
spring,polloc,unit,1130,75,POLLOCK
spring,polloc,unit,1130,75,POLLOCK
spring,polloc,unit,1140,75,POLLOCK
spring,polloc,unit,1140,75,POLLOCK
spring,polloc,unit,1150,75,POLLOCK
spring,polloc,unit,1150,75,POLLOCK
spring,polloc,unit,1160,75,POLLOCK
spring,polloc,unit,1160,75,POLLOCK
spring,polloc,unit,1170,75,POLLOCK
spring,polloc,unit,1170,75,POLLOCK
spring,polloc,unit,1180,75,POLLOCK
spring,polloc,unit,1180,75,POLLOCK
spring,polloc,unit,1190,75,POLLOCK
spring,polloc,unit,1190,75,POLLOCK
spring,polloc,unit,1200,75,POLLOCK
spring,polloc,unit,1200,75,POLLOCK
spring,polloc,unit,1210,75,POLLOCK
spring,polloc,unit,1210,75,POLLOCK
spring,polloc,unit,1220,75,POLLOCK
spring,polloc,unit,1220,75,POLLOCK
spring,polloc,unit,1230,75,POLLOCK
spring,polloc,unit,1230,75,POLLOCK
spring,polloc,unit,1240,75,POLLOCK
spring,polloc,unit,1240,75,POLLOCK
spring,polloc,unit,1250,75,POLLOCK
spring,polloc,unit,1250,75,POLLOCK
spring,polloc,unit,1260,75,POLLOCK
spring,polloc,unit,1260,75,POLLOCK
spring,polloc,unit,1270,75,POLLOCK
spring,polloc,unit,1270,75,POLLOCK
spring,polloc,unit,1280,75,POLLOCK
spring,polloc,unit,1280,75,POLLOCK
spring,polloc,unit,1290,75,POLLOCK
spring,polloc,unit,1290,75,POLLOCK
spring,polloc,unit,1300,75,POLLOCK
spring,polloc,unit,1300,75,POLLOCK
spring,polloc,unit,1360,75,POLLOCK
spring,polloc,unit,1360,75,POLLOCK
spring,polloc,unit,1370,75,POLLOCK
spring,polloc,unit,1370,75,POLLOCK
spring,polloc,unit,1380,75,POLLOCK
spring,polloc,unit,1380,75,POLLOCK
spring,polloc,unit,1390,75,POLLOCK
spring,polloc,unit,1390,75,POLLOCK
spring,polloc,unit,1400,75,POLLOCK
spring,polloc,unit,1400,75,POLLOCK
fall,redhak,south,1010,77,RED HAKE
fall,redhak,south,1020,77,RED HAKE
fall,redhak,south,1030,77,RED HAKE
fall,redhak,south,1040,77,RED HAKE
fall,redhak,south,1050,77,RED HAKE
fall,redhak,south,1060,77,RED HAKE
fall,redhak,south,1070,77,RED HAKE
fall,redhak,south,1080,77,RED HAKE
fall,redhak,south,1090,77,RED HAKE
fall,redhak,south,1100,77,RED HAKE
fall,redhak,south,1110,77,RED HAKE
fall,redhak,south,1120,77,RED HAKE
fall,redhak,south,1130,77,RED HAKE
fall,redhak,south,1140,77,RED HAKE
fall,redhak,south,1150,77,RED HAKE
fall,redhak,south,1160,77,RED HAKE
fall,redhak,south,1170,77,RED HAKE
fall,redhak,south,1180,77,RED HAKE
fall,redhak,south,1190,77,RED HAKE
fall,redhak,north,1200,77,RED HAKE
fall,redhak,north,1210,77,RED HAKE
fall,redhak,north,1220,77,RED HAKE
fall,redhak,north,1230,77,RED HAKE
fall,redhak,north,1240,77,RED HAKE
fall,redhak,north,1250,77,RED HAKE
fall,redhak,north,1260,77,RED HAKE
fall,redhak,north,1270,77,RED HAKE
fall,redhak,north,1280,77,RED HAKE
fall,redhak,north,1290,77,RED HAKE
fall,redhak,north,1300,77,RED HAKE
fall,redhak,north,1360,77,RED HAKE
fall,redhak,north,1370,77,RED HAKE
fall,redhak,north,1380,77,RED HAKE
fall,redhak,north,1390,77,RED HAKE
fall,redhak,north,1400,77,RED HAKE
fall,redhak,south,1610,77,RED HAKE
fall,redhak,south,1620,77,RED HAKE
fall,redhak,south,1630,77,RED HAKE
fall,redhak,south,1640,77,RED HAKE
fall,redhak,south,1650,77,RED HAKE
fall,redhak,south,1660,77,RED HAKE
fall,redhak,south,1670,77,RED HAKE
fall,redhak,south,1680,77,RED HAKE
fall,redhak,south,1690,77,RED HAKE
fall,redhak,south,1700,77,RED HAKE
fall,redhak,south,1710,77,RED HAKE
fall,redhak,south,1720,77,RED HAKE
fall,redhak,south,1730,77,RED HAKE
fall,redhak,south,1740,77,RED HAKE
fall,redhak,south,1750,77,RED HAKE
fall,redhak,south,1760,77,RED HAKE
spring,redhak,south,1010,77,RED HAKE
spring,redhak,south,1020,77,RED HAKE
spring,redhak,south,1030,77,RED HAKE
spring,redhak,south,1040,77,RED HAKE
spring,redhak,south,1050,77,RED HAKE
spring,redhak,south,1060,77,RED HAKE
spring,redhak,south,1070,77,RED HAKE
spring,redhak,south,1080,77,RED HAKE
spring,redhak,south,1090,77,RED HAKE
spring,redhak,south,1100,77,RED HAKE
spring,redhak,south,1110,77,RED HAKE
spring,redhak,south,1120,77,RED HAKE
spring,redhak,south,1130,77,RED HAKE
spring,redhak,south,1140,77,RED HAKE
spring,redhak,south,1150,77,RED HAKE
spring,redhak,south,1160,77,RED HAKE
spring,redhak,south,1170,77,RED HAKE
spring,redhak,south,1180,77,RED HAKE
spring,redhak,south,1190,77,RED HAKE
spring,redhak,north,1200,77,RED HAKE
spring,redhak,north,1210,77,RED HAKE
spring,redhak,north,1220,77,RED HAKE
spring,redhak,north,1230,77,RED HAKE
spring,redhak,north,1240,77,RED HAKE
spring,redhak,north,1250,77,RED HAKE
spring,redhak,north,1260,77,RED HAKE
spring,redhak,north,1270,77,RED HAKE
spring,redhak,north,1280,77,RED HAKE
spring,redhak,north,1290,77,RED HAKE
spring,redhak,north,1300,77,RED HAKE
spring,redhak,north,1360,77,RED HAKE
spring,redhak,north,1370,77,RED HAKE
spring,redhak,north,1380,77,RED HAKE
spring,redhak,north,1390,77,RED HAKE
spring,redhak,north,1400,77,RED HAKE
spring,redhak,south,1610,77,RED HAKE
spring,redhak,south,1620,77,RED HAKE
spring,redhak,south,1630,77,RED HAKE
spring,redhak,south,1640,77,RED HAKE
spring,redhak,south,1650,77,RED HAKE
spring,redhak,south,1660,77,RED HAKE
spring,redhak,south,1670,77,RED HAKE
spring,redhak,south,1680,77,RED HAKE
spring,redhak,south,1690,77,RED HAKE
spring,redhak,south,1700,77,RED HAKE
spring,redhak,south,1710,77,RED HAKE
spring,redhak,south,1720,77,RED HAKE
spring,redhak,south,1730,77,RED HAKE
spring,redhak,south,1740,77,RED HAKE
spring,redhak,south,1750,77,RED HAKE
spring,redhak,south,1760,77,RED HAKE
fall,rosska,unit,1610,25,ROSETTE SKATE
fall,rosska,unit,1620,25,ROSETTE SKATE
fall,rosska,unit,1630,25,ROSETTE SKATE
fall,rosska,unit,1640,25,ROSETTE SKATE
fall,rosska,unit,1650,25,ROSETTE SKATE
fall,rosska,unit,1660,25,ROSETTE SKATE
fall,rosska,unit,1670,25,ROSETTE SKATE
fall,rosska,unit,1680,25,ROSETTE SKATE
fall,rosska,unit,1690,25,ROSETTE SKATE
fall,rosska,unit,1700,25,ROSETTE SKATE
fall,rosska,unit,1710,25,ROSETTE SKATE
fall,rosska,unit,1720,25,ROSETTE SKATE
fall,rosska,unit,1730,25,ROSETTE SKATE
fall,rosska,unit,1740,25,ROSETTE SKATE
fall,rosska,unit,1750,25,ROSETTE SKATE
fall,rosska,unit,1760,25,ROSETTE SKATE
fall,scupzz,unit,1010,143,SCUP
fall,scupzz,unit,1020,143,SCUP
fall,scupzz,unit,1030,143,SCUP
fall,scupzz,unit,1040,143,SCUP
fall,scupzz,unit,1050,143,SCUP
fall,scupzz,unit,1060,143,SCUP
fall,scupzz,unit,1070,143,SCUP
fall,scupzz,unit,1080,143,SCUP
fall,scupzz,unit,1090,143,SCUP
fall,scupzz,unit,1100,143,SCUP
fall,scupzz,unit,1110,143,SCUP
fall,scupzz,unit,1120,143,SCUP
fall,scupzz,unit,1230,143,SCUP
fall,scupzz,unit,1250,143,SCUP
fall,scupzz,unit,1610,143,SCUP
fall,scupzz,unit,1620,143,SCUP
fall,scupzz,unit,1630,143,SCUP
fall,scupzz,unit,1640,143,SCUP
fall,scupzz,unit,1650,143,SCUP
fall,scupzz,unit,1660,143,SCUP
fall,scupzz,unit,1670,143,SCUP
fall,scupzz,unit,1680,143,SCUP
fall,scupzz,unit,1690,143,SCUP
fall,scupzz,unit,1700,143,SCUP
fall,scupzz,unit,1710,143,SCUP
fall,scupzz,unit,1720,143,SCUP
fall,scupzz,unit,1730,143,SCUP
fall,scupzz,unit,1740,143,SCUP
fall,scupzz,unit,1750,143,SCUP
fall,scupzz,unit,1760,143,SCUP
fall,scupzz,unit,3010,143,SCUP
fall,scupzz,unit,3020,143,SCUP
fall,scupzz,unit,3030,143,SCUP
fall,scupzz,unit,3040,143,SCUP
fall,scupzz,unit,3050,143,SCUP
fall,scupzz,unit,3060,143,SCUP
fall,scupzz,unit,3070,143,SCUP
fall,scupzz,unit,3080,143,SCUP
fall,scupzz,unit,3090,143,SCUP
fall,scupzz,unit,3100,143,SCUP
fall,scupzz,unit,3110,143,SCUP
fall,scupzz,unit,3120,143,SCUP
fall,scupzz,unit,3130,143,SCUP
fall,scupzz,unit,3140,143,SCUP
fall,scupzz,unit,3150,143,SCUP
fall,scupzz,unit,3160,143,SCUP
fall,scupzz,unit,3170,143,SCUP
fall,scupzz,unit,3180,143,SCUP
fall,scupzz,unit,3190,143,SCUP
fall,scupzz,unit,3200,143,SCUP
fall,scupzz,unit,3210,143,SCUP
fall,scupzz,unit,3220,143,SCUP
fall,scupzz,unit,3230,143,SCUP
fall,scupzz,unit,3240,143,SCUP
fall,scupzz,unit,3250,143,SCUP
fall,scupzz,unit,3260,143,SCUP
fall,scupzz,unit,3270,143,SCUP
fall,scupzz,unit,3280,143,SCUP
fall,scupzz,unit,3290,143,SCUP
fall,scupzz,unit,3300,143,SCUP
fall,scupzz,unit,3310,143,SCUP
fall,scupzz,unit,3320,143,SCUP
fall,scupzz,unit,3330,143,SCUP
fall,scupzz,unit,3340,143,SCUP
fall,scupzz,unit,3350,143,SCUP
fall,scupzz,unit,3360,143,SCUP
fall,scupzz,unit,3370,143,SCUP
fall,scupzz,unit,3380,143,SCUP
fall,scupzz,unit,3390,143,SCUP
fall,scupzz,unit,3400,143,SCUP
fall,scupzz,unit,3410,143,SCUP
fall,scupzz,unit,3420,143,SCUP
fall,scupzz,unit,3430,143,SCUP
fall,scupzz,unit,3440,143,SCUP
fall,scupzz,unit,3450,143,SCUP
fall,scupzz,unit,3460,143,SCUP
fall,scupzz,unit,3470,143,SCUP
fall,scupzz,unit,3480,143,SCUP
fall,scupzz,unit,3490,143,SCUP
fall,scupzz,unit,3500,143,SCUP
fall,scupzz,unit,3510,143,SCUP
fall,scupzz,unit,3520,143,SCUP
fall,scupzz,unit,3530,143,SCUP
fall,scupzz,unit,3540,143,SCUP
fall,scupzz,unit,3550,143,SCUP
fall,scupzz,unit,3560,143,SCUP
fall,scupzz,unit,3570,143,SCUP
fall,scupzz,unit,3580,143,SCUP
fall,scupzz,unit,3590,143,SCUP
fall,scupzz,unit,3600,143,SCUP
fall,scupzz,unit,3610,143,SCUP
spring,scupzz,unit,1010,143,SCUP
spring,scupzz,unit,1020,143,SCUP
spring,scupzz,unit,1030,143,SCUP
spring,scupzz,unit,1040,143,SCUP
spring,scupzz,unit,1050,143,SCUP
spring,scupzz,unit,1060,143,SCUP
spring,scupzz,unit,1070,143,SCUP
spring,scupzz,unit,1080,143,SCUP
spring,scupzz,unit,1090,143,SCUP
spring,scupzz,unit,1100,143,SCUP
spring,scupzz,unit,1110,143,SCUP
spring,scupzz,unit,1120,143,SCUP
spring,scupzz,unit,1230,143,SCUP
spring,scupzz,unit,1250,143,SCUP
spring,scupzz,unit,1610,143,SCUP
spring,scupzz,unit,1620,143,SCUP
spring,scupzz,unit,1630,143,SCUP
spring,scupzz,unit,1640,143,SCUP
spring,scupzz,unit,1650,143,SCUP
spring,scupzz,unit,1660,143,SCUP
spring,scupzz,unit,1670,143,SCUP
spring,scupzz,unit,1680,143,SCUP
spring,scupzz,unit,1690,143,SCUP
spring,scupzz,unit,1700,143,SCUP
spring,scupzz,unit,1710,143,SCUP
spring,scupzz,unit,1720,143,SCUP
spring,scupzz,unit,1730,143,SCUP
spring,scupzz,unit,1740,143,SCUP
spring,scupzz,unit,1750,143,SCUP
spring,scupzz,unit,1760,143,SCUP
winter,scupzz,unit,1010,143,SCUP
winter,scupzz,unit,1020,143,SCUP
winter,scupzz,unit,1030,143,SCUP
winter,scupzz,unit,1050,143,SCUP
winter,scupzz,unit,1060,143,SCUP
winter,scupzz,unit,1070,143,SCUP
winter,scupzz,unit,1090,143,SCUP
winter,scupzz,unit,1100,143,SCUP
winter,scupzz,unit,1110,143,SCUP
winter,scupzz,unit,1130,143,SCUP
winter,scupzz,unit,1140,143,SCUP
winter,scupzz,unit,1160,143,SCUP
winter,scupzz,unit,1170,143,SCUP
winter,scupzz,unit,1610,143,SCUP
winter,scupzz,unit,1620,143,SCUP
winter,scupzz,unit,1630,143,SCUP
winter,scupzz,unit,1650,143,SCUP
winter,scupzz,unit,1660,143,SCUP
winter,scupzz,unit,1670,143,SCUP
winter,scupzz,unit,1690,143,SCUP
winter,scupzz,unit,1700,143,SCUP
winter,scupzz,unit,1710,143,SCUP
winter,scupzz,unit,1730,143,SCUP
winter,scupzz,unit,1740,143,SCUP
winter,scupzz,unit,1750,143,SCUP
fall,silhak,south,1010,72,SILVER HAKE
fall,silhak,south,1020,72,SILVER HAKE
fall,silhak,south,1030,72,SILVER HAKE
fall,silhak,south,1040,72,SILVER HAKE
fall,silhak,south,1050,72,SILVER HAKE
fall,silhak,south,1060,72,SILVER HAKE
fall,silhak,south,1070,72,SILVER HAKE
fall,silhak,south,1080,72,SILVER HAKE
fall,silhak,south,1090,72,SILVER HAKE
fall,silhak,south,1100,72,SILVER HAKE
fall,silhak,south,1110,72,SILVER HAKE
fall,silhak,south,1120,72,SILVER HAKE
fall,silhak,south,1130,72,SILVER HAKE
fall,silhak,south,1140,72,SILVER HAKE
fall,silhak,south,1150,72,SILVER HAKE
fall,silhak,south,1160,72,SILVER HAKE
fall,silhak,south,1170,72,SILVER HAKE
fall,silhak,south,1180,72,SILVER HAKE
fall,silhak,south,1190,72,SILVER HAKE
fall,silhak,north,1200,72,SILVER HAKE
fall,silhak,north,1210,72,SILVER HAKE
fall,silhak,north,1220,72,SILVER HAKE
fall,silhak,north,1230,72,SILVER HAKE
fall,silhak,north,1240,72,SILVER HAKE
fall,silhak,north,1250,72,SILVER HAKE
fall,silhak,north,1260,72,SILVER HAKE
fall,silhak,north,1270,72,SILVER HAKE
fall,silhak,north,1280,72,SILVER HAKE
fall,silhak,north,1290,72,SILVER HAKE
fall,silhak,north,1300,72,SILVER HAKE
fall,silhak,north,1360,72,SILVER HAKE
fall,silhak,north,1370,72,SILVER HAKE
fall,silhak,north,1380,72,SILVER HAKE
fall,silhak,north,1390,72,SILVER HAKE
fall,silhak,north,1400,72,SILVER HAKE
fall,silhak,south,1610,72,SILVER HAKE
fall,silhak,south,1620,72,SILVER HAKE
fall,silhak,south,1630,72,SILVER HAKE
fall,silhak,south,1640,72,SILVER HAKE
fall,silhak,south,1650,72,SILVER HAKE
fall,silhak,south,1660,72,SILVER HAKE
fall,silhak,south,1670,72,SILVER HAKE
fall,silhak,south,1680,72,SILVER HAKE
fall,silhak,south,1690,72,SILVER HAKE
fall,silhak,south,1700,72,SILVER HAKE
fall,silhak,south,1710,72,SILVER HAKE
fall,silhak,south,1720,72,SILVER HAKE
fall,silhak,south,1730,72,SILVER HAKE
fall,silhak,south,1740,72,SILVER HAKE
fall,silhak,south,1750,72,SILVER HAKE
fall,silhak,south,1760,72,SILVER HAKE
spring,silhak,south,1010,72,SILVER HAKE
spring,silhak,south,1020,72,SILVER HAKE
spring,silhak,south,1030,72,SILVER HAKE
spring,silhak,south,1040,72,SILVER HAKE
spring,silhak,south,1050,72,SILVER HAKE
spring,silhak,south,1060,72,SILVER HAKE
spring,silhak,south,1070,72,SILVER HAKE
spring,silhak,south,1080,72,SILVER HAKE
spring,silhak,south,1090,72,SILVER HAKE
spring,silhak,south,1100,72,SILVER HAKE
spring,silhak,south,1110,72,SILVER HAKE
spring,silhak,south,1120,72,SILVER HAKE
spring,silhak,south,1130,72,SILVER HAKE
spring,silhak,south,1140,72,SILVER HAKE
spring,silhak,south,1150,72,SILVER HAKE
spring,silhak,south,1160,72,SILVER HAKE
spring,silhak,south,1170,72,SILVER HAKE
spring,silhak,south,1180,72,SILVER HAKE
spring,silhak,south,1190,72,SILVER HAKE
spring,silhak,north,1200,72,SILVER HAKE
spring,silhak,north,1210,72,SILVER HAKE
spring,silhak,north,1220,72,SILVER HAKE
spring,silhak,north,1230,72,SILVER HAKE
spring,silhak,north,1240,72,SILVER HAKE
spring,silhak,north,1250,72,SILVER HAKE
spring,silhak,north,1260,72,SILVER HAKE
spring,silhak,north,1270,72,SILVER HAKE
spring,silhak,north,1280,72,SILVER HAKE
spring,silhak,north,1290,72,SILVER HAKE
spring,silhak,north,1300,72,SILVER HAKE
spring,silhak,north,1360,72,SILVER HAKE
spring,silhak,north,1370,72,SILVER HAKE
spring,silhak,north,1380,72,SILVER HAKE
spring,silhak,north,1390,72,SILVER HAKE
spring,silhak,north,1400,72,SILVER HAKE
spring,silhak,south,1610,72,SILVER HAKE
spring,silhak,south,1620,72,SILVER HAKE
spring,silhak,south,1630,72,SILVER HAKE
spring,silhak,south,1640,72,SILVER HAKE
spring,silhak,south,1650,72,SILVER HAKE
spring,silhak,south,1660,72,SILVER HAKE
spring,silhak,south,1670,72,SILVER HAKE
spring,silhak,south,1680,72,SILVER HAKE
spring,silhak,south,1690,72,SILVER HAKE
spring,silhak,south,1700,72,SILVER HAKE
spring,silhak,south,1710,72,SILVER HAKE
spring,silhak,south,1720,72,SILVER HAKE
spring,silhak,south,1730,72,SILVER HAKE
spring,silhak,south,1740,72,SILVER HAKE
spring,silhak,south,1750,72,SILVER HAKE
spring,silhak,south,1760,72,SILVER HAKE
fall,smodog,unit,1010,13,SMOOTH DOGFISH
fall,smodog,unit,1020,13,SMOOTH DOGFISH
fall,smodog,unit,1030,13,SMOOTH DOGFISH
fall,smodog,unit,1040,13,SMOOTH DOGFISH
fall,smodog,unit,1050,13,SMOOTH DOGFISH
fall,smodog,unit,1060,13,SMOOTH DOGFISH
fall,smodog,unit,1070,13,SMOOTH DOGFISH
fall,smodog,unit,1080,13,SMOOTH DOGFISH
fall,smodog,unit,1090,13,SMOOTH DOGFISH
fall,smodog,unit,1100,13,SMOOTH DOGFISH
fall,smodog,unit,1110,13,SMOOTH DOGFISH
fall,smodog,unit,1120,13,SMOOTH DOGFISH
fall,smodog,unit,1130,13,SMOOTH DOGFISH
fall,smodog,unit,1140,13,SMOOTH DOGFISH
fall,smodog,unit,1150,13,SMOOTH DOGFISH
fall,smodog,unit,1160,13,SMOOTH DOGFISH
fall,smodog,unit,1170,13,SMOOTH DOGFISH
fall,smodog,unit,1180,13,SMOOTH DOGFISH
fall,smodog,unit,1190,13,SMOOTH DOGFISH
fall,smodog,unit,1200,13,SMOOTH DOGFISH
fall,smodog,unit,1210,13,SMOOTH DOGFISH
fall,smodog,unit,1220,13,SMOOTH DOGFISH
fall,smodog,unit,1230,13,SMOOTH DOGFISH
fall,smodog,unit,1240,13,SMOOTH DOGFISH
fall,smodog,unit,1250,13,SMOOTH DOGFISH
fall,smodog,unit,1610,13,SMOOTH DOGFISH
fall,smodog,unit,1620,13,SMOOTH DOGFISH
fall,smodog,unit,1630,13,SMOOTH DOGFISH
fall,smodog,unit,1640,13,SMOOTH DOGFISH
fall,smodog,unit,1650,13,SMOOTH DOGFISH
fall,smodog,unit,1660,13,SMOOTH DOGFISH
fall,smodog,unit,1670,13,SMOOTH DOGFISH
fall,smodog,unit,1680,13,SMOOTH DOGFISH
fall,smodog,unit,1690,13,SMOOTH DOGFISH
fall,smodog,unit,1700,13,SMOOTH DOGFISH
fall,smodog,unit,1710,13,SMOOTH DOGFISH
fall,smodog,unit,1720,13,SMOOTH DOGFISH
fall,smodog,unit,1730,13,SMOOTH DOGFISH
fall,smodog,unit,1740,13,SMOOTH DOGFISH
fall,smodog,unit,1750,13,SMOOTH DOGFISH
fall,smodog,unit,1760,13,SMOOTH DOGFISH
fall,smodog,unit,3020,13,SMOOTH DOGFISH
fall,smodog,unit,3050,13,SMOOTH DOGFISH
fall,smodog,unit,3080,13,SMOOTH DOGFISH
fall,smodog,unit,3110,13,SMOOTH DOGFISH
fall,smodog,unit,3140,13,SMOOTH DOGFISH
fall,smodog,unit,3170,13,SMOOTH DOGFISH
fall,smodog,unit,3200,13,SMOOTH DOGFISH
fall,smodog,unit,3230,13,SMOOTH DOGFISH
fall,smodog,unit,3260,13,SMOOTH DOGFISH
fall,smodog,unit,3290,13,SMOOTH DOGFISH
fall,smodog,unit,3320,13,SMOOTH DOGFISH
fall,smodog,unit,3350,13,SMOOTH DOGFISH
fall,smodog,unit,3380,13,SMOOTH DOGFISH
fall,smodog,unit,3410,13,SMOOTH DOGFISH
fall,smodog,unit,3440,13,SMOOTH DOGFISH
fall,smodog,unit,3450,13,SMOOTH DOGFISH
fall,smodog,unit,3460,13,SMOOTH DOGFISH
fall,smodog,unit,3550,13,SMOOTH DOGFISH
fall,smoska,unit,1010,27,SMOOTH SKATE
fall,smoska,unit,1020,27,SMOOTH SKATE
fall,smoska,unit,1030,27,SMOOTH SKATE
fall,smoska,unit,1040,27,SMOOTH SKATE
fall,smoska,unit,1050,27,SMOOTH SKATE
fall,smoska,unit,1060,27,SMOOTH SKATE
fall,smoska,unit,1070,27,SMOOTH SKATE
fall,smoska,unit,1080,27,SMOOTH SKATE
fall,smoska,unit,1090,27,SMOOTH SKATE
fall,smoska,unit,1100,27,SMOOTH SKATE
fall,smoska,unit,1110,27,SMOOTH SKATE
fall,smoska,unit,1120,27,SMOOTH SKATE
fall,smoska,unit,1130,27,SMOOTH SKATE
fall,smoska,unit,1140,27,SMOOTH SKATE
fall,smoska,unit,1150,27,SMOOTH SKATE
fall,smoska,unit,1160,27,SMOOTH SKATE
fall,smoska,unit,1170,27,SMOOTH SKATE
fall,smoska,unit,1180,27,SMOOTH SKATE
fall,smoska,unit,1190,27,SMOOTH SKATE
fall,smoska,unit,1200,27,SMOOTH SKATE
fall,smoska,unit,1210,27,SMOOTH SKATE
fall,smoska,unit,1220,27,SMOOTH SKATE
fall,smoska,unit,1230,27,SMOOTH SKATE
fall,smoska,unit,1240,27,SMOOTH SKATE
fall,smoska,unit,1250,27,SMOOTH SKATE
fall,smoska,unit,1260,27,SMOOTH SKATE
fall,smoska,unit,1270,27,SMOOTH SKATE
fall,smoska,unit,1280,27,SMOOTH SKATE
fall,smoska,unit,1290,27,SMOOTH SKATE
fall,smoska,unit,1300,27,SMOOTH SKATE
fall,smoska,unit,1340,27,SMOOTH SKATE
fall,smoska,unit,1350,27,SMOOTH SKATE
