"common_name","sci_name","cc_name","stock_name","species_code","svspp","stock_season","strata"
"american lobster","Homarus americanus","american-lobster","american-lobster_gb","amelob",301,"both","3560"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","1010"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","1020"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","1030"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","1040"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","1050"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","1060"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","1070"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","1080"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","1610"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","1620"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","1630"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","1640"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","1650"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","1660"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","1670"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","1680"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","1690"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","1700"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","1710"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","1720"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","1730"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","1740"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","1750"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","1760"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","3020"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","3050"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","3080"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","3110"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","3140"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","3170"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","3200"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","3230"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","3260"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","3290"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","3320"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","3350"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","3380"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","3410"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","3440"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","3450"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","3460"
"american lobster","Homarus americanus","american-lobster","american-lobster_sne","amelob",301,"both","3550"
"northern shrimp","Pandalus borealis","northern-shrimp","northern-shrimp","norshr",306,"fall","1240"
"northern shrimp","Pandalus borealis","northern-shrimp","northern-shrimp","norshr",306,"fall","1260"
"northern shrimp","Pandalus borealis","northern-shrimp","northern-shrimp","norshr",306,"fall","1270"
"northern shrimp","Pandalus borealis","northern-shrimp","northern-shrimp","norshr",306,"fall","1280"
"northern shrimp","Pandalus borealis","northern-shrimp","northern-shrimp","norshr",306,"fall","1370"
"northern shrimp","Pandalus borealis","northern-shrimp","northern-shrimp","norshr",306,"fall","1380"
"northern shrimp","Pandalus borealis","northern-shrimp","northern-shrimp","norshr",306,"fall","1390"
"northern shrimp","Pandalus borealis","northern-shrimp","northern-shrimp","norshr",306,"fall","1400"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1010"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1020"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1030"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1040"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1050"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1060"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1070"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1080"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1090"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1100"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1110"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1120"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1130"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1140"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1150"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1160"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1170"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1180"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1190"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1200"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1210"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1220"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1230"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1240"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1250"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1260"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1270"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1280"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1290"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1300"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1310"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1320"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1330"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1340"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1350"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1360"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1370"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1380"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1390"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1400"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1610"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1620"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1630"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1640"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1650"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1660"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1670"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1680"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1690"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1700"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1710"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1720"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1730"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1740"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1750"
"northern shortfin squid","Ilex illecebrosus","northern-shortfin-squid","northern-shortfin-squid","norsqu",502,"both","1760"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1010"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1020"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1030"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1040"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1050"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1060"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1070"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1080"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1090"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1100"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1110"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1120"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1130"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1140"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1150"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1160"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1170"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1180"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1190"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1200"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1210"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1220"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1230"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1250"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1260"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1610"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1620"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1630"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1640"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1650"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1660"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1670"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1680"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1690"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1700"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1710"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1720"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1730"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1740"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1750"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","1760"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3020"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3030"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3040"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3050"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3060"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3070"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3080"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3090"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3100"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3110"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3120"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3130"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3140"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3150"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3160"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3170"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3180"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3190"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3200"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3210"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3220"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3230"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3240"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3250"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3260"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3270"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3280"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3290"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3300"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3310"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3320"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3330"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3340"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3350"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3360"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3370"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3380"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3390"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3400"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3410"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3420"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3430"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3440"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3450"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3460"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3580"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3590"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3600"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3610"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3650"
"longfin inshore squid","Doryteuthis pealeii","longfin-inshore-squid","longfin-inshore-squid","lonsqu",503,"both","3660"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","1010"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","1050"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","1090"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","1250"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","1260"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","1270"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","1400"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","1690"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","1730"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3010"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3020"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3030"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3040"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3050"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3060"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3070"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3080"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3090"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3100"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3110"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3120"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3130"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3140"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3150"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3160"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3170"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3180"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3190"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3200"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3210"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3220"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3230"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3240"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3250"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3260"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3270"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3280"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3290"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3390"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3450"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3460"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3470"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3480"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3490"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3500"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3510"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3520"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3530"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3540"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3550"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3560"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3570"
"atlantic menhaden","Brevoortia tyrannus","atlantic-menhaden","atlantic-menhaden_north","atlmen",36,"fall","3580"
